query,lat,lon
"Đường Đông Hưng Thuận 9 Đưường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Đại Hành Đưường Lê Đại Hành, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 182, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Đại Nghĩa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 297, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Bình Trưng Đông, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Đôn, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D17 Đưường Quốc Lộ, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 4, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7891469,106.7306518
"Đường Số 75, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Dd6, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.7551307,106.6802719
"Đường Số Đưường Số 5 Cư Xá Đô Thành, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Văn Giàu, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 8, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Hậu, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Cao Lỗ, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 102, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 65, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.8050147,106.7461236
"Đường Thạnh Lộc 41, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trương Thị Hoa, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8677261,106.6395311
"Đường D19, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 297, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phó Đức Chính, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Căn Đưường Phạm Hùng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bùi Xương Trạch, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Văn Lương Đưường Lê Văn Lương, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Đại Hành, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đào Trí, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 11, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Mai, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Lợi Phưường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Huyên, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Quốc Lộ50, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 212, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 38, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7891469,106.7306518
"Đường Đặng Tiến Đông, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 111 Đưường Phạm Văn Chiêu, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ngô Thị Thu Minh, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Thới Nhất 8, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C7B/ Đưường Phạm Hùng, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2 Đưường Lý Phục Man, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Nhỏ, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Du, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phùng Tá Chu, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tôn Thất Hiệp, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cao Triều Phát, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Nhỏ, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tạ Uyên, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Nguyễn Thái Sơn, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trịnh Đình Trọng, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Thị Hà, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trưường Sơn Đưường Trường Sơn, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thống Nhất, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 179, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trục, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đông Hưng Thuận 2, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Bá Tòng, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Văn Ơn, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoàng Anh Gia Lai, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đặng Chất, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 23, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.828024,106.7270747
"Đường Số 494, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 1A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.781361,106.7914533
"Đường Số 2, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",10.8037248,106.7462249
"Đường Hồ Chí Minh Đưường Tân Kỳ Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ngụy Như Kon Tum, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C1 Đưường Phạm Hùng, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đỗ Thừa Tự, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Quốc Lộ, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 14, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B3, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường B3, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lý Tế Xuyên, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 53, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 5 Đưường Lê Văn Lương, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bùi Huy Bích, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lương Ngọc Quyến, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bến Lội, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường - 7 Đưường Số 9, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nghĩa Phát, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Khắc Chân, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Khuông Việt, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2 Đưường Quốc Lộ 13, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Bá Phiến, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường UNKNOWN, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lương Ngọc Quyến, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Ngọc Thảo, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thành Mỹ, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 45, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7178838,106.726207
"Đường Số 49, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7177025,106.7259103
"Đường Nguyễn Thị Thơi, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Xuân 18, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C27, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.8072214,106.6415671
"Đường Tân Túc, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tôn Đức Thắng, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 11 Đưường Tô Ký, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoàng Diệu, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hà Huy Giáp Đưường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Diệp Minh Châu, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lý Tự Trọng, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 147, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyên Hồng, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Văn Phan, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường ĐoàN Văn Bơ, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 21, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 15, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 66, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Hưng Hòa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bà Hom, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ích Thạnh, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D10, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7058954,106.727178
"Đường Đô Đốc Long, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 7, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Quách Đỉnh Bảo, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Quốc Lộ 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bưng Ông Thoàn Đưường Bưng Ông Thoàn, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường N22 Đưường Nguyễn Duy Trinh, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 12, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.791358,106.7330871
"Đường Trường Minh Ký, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 5B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B4 Đưường Số, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nghiêm Toản, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 17, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Huy Liệu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 13, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7891469,106.7306518
"Đường Tôn Thất Đạm, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 35Cl, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Khu Dân Cư Phú Hữu Đưường Số 6, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Thị Nơi, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Trưng, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7878829,106.7527845
"Đường Trần Thị Cờ, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Lộc 12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B60 Đưường Nguyễn Văn Quá, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 3, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7891469,106.7306518
"Đường Phan Khiêm Ích, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Quốc Lộ 50, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"ĐườNg 48 NháNh 3 Đưường Số 48, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Bình Trọng, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",10.7549219,106.6800086
"Đường Tân Chánh Hiệp 25, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B4, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Bạch Đằng, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 22, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",10.7048313,106.6449158
"Đường Đỗ Công Tưường, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 1 Cư Xá Chu Văn An, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Kdc Lý Chiêu Hoàng Đưường Số 1, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 18, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 19, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",10.7438421,106.6294974
"Đường G88C Đưường Quốc Lộ, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường - 86 Đưường Số 6, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 15, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",10.705656,106.6458645
"Đường Hương Lộ, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bàn Cờ, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",10.7359972,106.626503
"Đường E11/ Đưường Quốc Lộ 50, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Tố, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D16, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7058954,106.727178
"Đường Khu Biệt Thự Hồng Long Đưường Huỳnh Lan Khanh, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"( Hẻm Nhỏ Kế Bên ) Đưường Dương Bá Trạc, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D3 Phưường Linh Tây Thủ Đức Đưường Đào Trinh Nhất, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 5, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Khách Sạn Dầu Khí, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ba Đình, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",10.7548257,106.6794795
"Đường Võ Hoành, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tam Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8447672,106.7284121
"Đường 3 Đưường Trương Thị Hoa, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phú Châu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8628185,106.7447331
"Đường Xuân Thới Thượng 31, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 4B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8731596,106.770432
"Đường Phưường Long Trường, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Xuân 40, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",10.7417795,106.6662335
"Đường Nguyễn Thị Trọn, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 46, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8491965,106.7054207
"Đường 303/30C-303/40 Đưường Đoàn Văn Bơ, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tam Châu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8649577,106.7448876
"Đường Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 10, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Kha Vạn Cân Đưường Số 30, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đối Diện Cơm Gà Xối Mỡ Út Minh Đưường D2, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 49, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.7573303,106.7019973
"Đường Lô C, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hưng Lân Đưường Số 7, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cái Trung, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường D7 Khu Nhà Ở Kiến Á Đưường Liên Phưường, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Nguyễn Hữu Thọ, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 47, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7891469,106.7306518
"Đường Nguyễn Duy, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Đức Thọ, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 28, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Phưường An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Vĩnh Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D4, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đặng Nguyên Cẩn, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ký Hòa, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 39, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Văn Đồng Đưường Phạm Văn Đồng, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường 13 Đưường Số 13, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường S9, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 18, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7058954,106.727178
"Đường UNKNOWN, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Tú, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bà, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",10.7797687,106.6990427
"Đường Phưường Phước Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoa Cau, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Phạm Thế Hiển, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chuyên Dùng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
